"index","id","chain","offer","repeattrips","repeater","offerdate"
56,239012784,108,1198273,0,f,"2013-03-25"
56,239015991,106,1204822,0,f,"2013-04-04"
56,239121121,108,1197502,0,f,"2013-03-27"
56,239132377,106,1197502,0,f,"2013-04-07"
50,239145416,116,1208251,1,t,"2013-04-23"
50,239223690,116,1197502,0,f,"2013-03-27"
50,239276354,116,1197502,87,t,"2013-04-20"
50,239284198,116,1208251,0,f,"2013-04-23"
50,239652712,116,1208329,3,t,"2013-04-26"
56,239691638,108,1208252,0,f,"2013-04-26"
56,239799726,106,1204576,1,t,"2013-04-04"
56,239808370,106,1208252,0,f,"2013-04-26"
56,239822231,106,1204821,1,t,"2013-04-25"
56,239863321,108,1198274,0,f,"2013-03-25"
56,240160134,108,1204821,0,f,"2013-04-02"
56,240190807,108,1197502,0,f,"2013-04-22"
56,240192052,108,1197502,0,f,"2013-03-26"
56,240249691,108,1208251,1,t,"2013-04-23"
56,240267954,108,1198271,0,f,"2013-03-25"
56,240276548,108,1208251,0,f,"2013-04-26"
56,240390903,108,1197502,0,f,"2013-04-01"
56,240393337,108,1204821,0,f,"2013-04-02"
56,240394156,106,1198275,1,t,"2013-03-26"
56,240414015,108,1197502,0,f,"2013-03-26"
56,240482235,313,1197502,1,t,"2013-03-26"
56,240487456,106,1204576,0,f,"2013-04-04"
56,240520655,108,1208329,1,t,"2013-04-27"
50,240561820,116,1197502,0,f,"2013-03-26"
56,240592525,108,1204576,0,f,"2013-04-06"
56,240624671,108,1198272,0,f,"2013-03-25"
56,240636400,313,1208251,1,t,"2013-04-23"
56,240723153,108,1208251,1,t,"2013-04-24"
56,240761067,106,1197502,0,f,"2013-03-30"
56,240764610,108,1197502,0,f,"2013-03-25"
56,240767965,108,1208251,0,f,"2013-04-26"
56,240921939,106,1198272,0,f,"2013-03-26"
56,240971351,108,1198272,0,f,"2013-03-26"
56,240973222,108,1204576,2,t,"2013-04-08"
56,241051347,108,1197502,0,f,"2013-03-26"
50,241114564,116,1208329,0,f,"2013-04-22"
56,241130758,108,1208252,0,f,"2013-04-29"
56,241132841,108,1208251,0,f,"2013-04-23"
56,241142770,108,1197502,0,f,"2013-03-26"
56,241171225,313,1197502,0,f,"2013-04-16"
56,241349651,108,1204576,0,f,"2013-04-07"
56,241391885,108,1197502,0,f,"2013-03-29"
56,241401983,108,1198273,0,f,"2013-03-26"
56,241410211,106,1197502,0,f,"2013-03-29"
50,241415010,116,1197502,0,f,"2013-04-07"
50,241442090,116,1197502,0,f,"2013-03-26"
57,241494462,18,1197502,0,f,"2013-03-27"
55,241575993,15,1197502,0,f,"2013-03-26"
56,241584779,108,1197502,0,f,"2013-03-27"
56,241665886,100,1198275,1,t,"2013-03-26"
66,241675518,101,1197502,0,f,"2013-03-25"
73,241699393,96,1197502,0,f,"2013-03-26"
56,241716006,106,1197502,1,t,"2013-03-29"
56,241775362,21,1208329,0,f,"2013-04-26"
56,241777844,21,1208251,1,t,"2013-04-25"
73,241819456,96,1208501,3,t,"2013-04-25"
73,241826116,96,1208503,0,f,"2013-04-24"
56,241843458,108,1208251,2,t,"2013-04-23"
73,241848802,96,1198272,0,f,"2013-03-27"
56,241915779,21,1204576,0,f,"2013-04-07"
73,241917653,96,1208503,0,f,"2013-04-27"
73,241925342,96,1197502,0,f,"2013-04-04"
56,241945354,21,1199256,0,f,"2013-03-16"
56,241945970,21,1197502,0,f,"2013-04-02"
73,241965532,96,1197502,0,f,"2013-03-30"
81,241987595,151,1204576,0,f,"2013-04-24"
60,241992807,166,1203052,0,f,"2013-04-08"
57,242030860,278,1198274,0,f,"2013-03-26"
73,242080634,96,1197502,1,t,"2013-04-02"
47,242118606,2,1197502,0,f,"2013-03-30"
66,242134211,101,1204822,0,f,"2013-04-01"
56,242135928,21,1208329,0,f,"2013-04-24"
62,242172624,26,1204822,0,f,"2013-04-04"
61,242196788,83,1197502,0,f,"2013-03-29"
67,242209515,64,1194044,0,f,"2013-03-01"
72,242223671,65,1197502,0,f,"2013-03-28"
81,242227530,71,1194044,2,t,"2013-03-12"
47,242229310,2,1197502,0,f,"2013-04-23"
67,242248454,64,1194044,0,f,"2013-03-06"
89,242270137,133,1197502,1,t,"2013-03-29"
67,242275599,206,1197502,0,f,"2013-04-07"
60,242284036,63,1200581,0,f,"2013-04-02"
83,242292247,360,1198274,0,f,"2013-03-27"
62,242293513,89,1197502,0,f,"2013-03-28"
74,242297638,58,1200581,0,f,"2013-04-08"
67,242303369,165,1197502,0,f,"2013-03-26"
81,242311800,151,1197502,1,t,"2013-03-25"
67,242319661,206,1204576,0,f,"2013-04-08"
72,242323008,65,1197502,0,f,"2013-03-30"
80,242328840,70,1194044,0,f,"2013-04-10"
47,242492095,2,1208329,13,t,"2013-04-27"
72,242498593,65,1199258,0,f,"2013-03-15"
73,242512502,96,1198273,0,f,"2013-03-26"
85,242523566,191,1197502,0,f,"2013-03-28"
73,242547885,96,1208329,0,f,"2013-04-27"
60,242562397,166,1203052,0,f,"2013-04-02"
67,242565427,165,1208251,0,f,"2013-04-28"
73,242589364,96,1204822,0,f,"2013-04-21"
70,242636190,211,1208329,2,t,"2013-04-22"
67,242695899,165,1208329,1,t,"2013-04-22"
47,242704861,2,1208329,0,f,"2013-04-26"
56,242738566,21,1197502,1,t,"2013-03-29"
80,242742640,70,1199256,0,f,"2013-03-22"
73,242749652,96,1198272,0,f,"2013-03-26"
53,242757367,12,1208251,0,f,"2013-04-27"
66,242776059,101,1200578,0,f,"2013-03-30"
67,242786682,165,1199258,0,f,"2013-03-21"
47,242800909,2,1197502,0,f,"2013-03-28"
80,242820273,70,1197502,1,t,"2013-03-29"
47,242828699,2,1204822,0,f,"2013-04-10"
81,242863548,431,1197502,0,f,"2013-03-25"
66,242872493,101,1197502,1,t,"2013-03-25"
67,242884811,165,1197502,0,f,"2013-03-28"
58,242886768,240,1197502,0,f,"2013-04-21"
47,242913851,2,1197502,0,f,"2013-03-25"
50,242917803,68,1208329,0,f,"2013-04-22"
66,242929080,101,1197502,0,f,"2013-03-25"
70,242939937,211,1208251,0,f,"2013-04-27"
67,242972276,165,1199258,0,f,"2013-03-14"
79,242988383,285,1197502,0,f,"2013-04-16"
67,243115332,64,1194044,0,f,"2013-03-02"
58,244609390,240,1199258,0,f,"2013-03-13"
73,244654737,96,1197502,0,f,"2013-03-26"
54,244675586,14,1208251,1,t,"2013-04-23"
68,244689990,85,1208329,0,f,"2013-04-27"
58,244705119,240,1198275,0,f,"2013-03-25"
73,244717692,96,1208251,0,f,"2013-04-26"
58,244726261,240,1198275,1,t,"2013-03-27"
60,244776526,88,1197502,0,f,"2013-03-30"
58,244795996,240,1198272,0,f,"2013-03-26"
58,244802556,240,1198274,1,t,"2013-03-25"
58,244840036,240,1198275,0,f,"2013-03-25"
73,244847508,96,1208329,1,t,"2013-04-25"
58,244862741,240,1199258,0,f,"2013-03-27"
72,244864548,65,1197502,0,f,"2013-03-25"
58,244868572,240,1199256,0,f,"2013-03-13"
58,244874217,240,1208252,0,f,"2013-04-23"
58,244875967,240,1208329,3,t,"2013-04-22"
58,244880809,240,1208329,1,t,"2013-04-22"
61,244881887,83,1204821,0,f,"2013-04-04"
73,244887018,96,1197502,0,f,"2013-03-26"
81,244925423,151,1208251,0,f,"2013-04-25"
73,244936061,96,1197502,0,f,"2013-03-26"
66,244956725,101,1197502,0,f,"2013-03-28"
56,244986636,16,1208329,0,f,"2013-04-23"
58,244992117,240,1198275,0,f,"2013-03-26"
67,244992348,64,1194044,1,t,"2013-03-04"
81,244999737,151,1197502,1,t,"2013-04-01"
66,245016354,42,1208329,0,f,"2013-04-22"
56,245023103,21,1199256,0,f,"2013-03-15"
73,245024678,96,1198272,1,t,"2013-03-25"
58,245026012,240,1199258,0,f,"2013-03-13"
58,245026045,240,1208329,0,f,"2013-04-26"
58,245032924,240,1198272,0,f,"2013-03-25"
68,245034121,85,1208251,2,t,"2013-04-23"
81,245046528,151,1197502,0,f,"2013-03-26"
72,245066815,65,1200988,0,f,"2013-03-29"
66,245073602,101,1208251,1,t,"2013-04-27"
58,245087159,240,1198274,0,f,"2013-03-25"
67,245099683,165,1208251,0,f,"2013-04-25"
62,245103878,241,1208503,0,f,"2013-04-25"
48,245106855,104,1198275,0,f,"2013-03-25"
63,245113689,31,1200988,2,t,"2013-03-17"
76,245119651,240,1198273,1,t,"2013-03-27"
85,245124554,64,1194044,0,f,"2013-03-17"
98,245127928,70,1197502,0,f,"2013-03-28"
76,245128847,240,1208503,1,t,"2013-04-29"
76,245130837,240,1199256,0,f,"2013-03-15"
76,245135367,240,1198275,1,t,"2013-03-25"
84,245140484,101,1208251,0,f,"2013-04-24"
85,245142212,64,1194044,4,t,"2013-03-01"
65,245146713,8,1197502,0,f,"2013-04-04"
87,245150197,40,1199256,0,f,"2013-03-14"
76,245157701,240,1198272,1,t,"2013-03-25"
98,245179183,70,1194044,3,t,"2013-04-02"
76,245196226,240,1198271,0,f,"2013-03-25"
76,245203015,240,1198275,0,f,"2013-03-26"
84,245207913,101,1197502,1,t,"2013-03-27"
84,245209823,101,1204576,0,f,"2013-04-06"
76,245221937,240,1198272,5,t,"2013-03-25"
68,245237988,68,1208329,1,t,"2013-04-24"
86,245273299,85,1199258,0,f,"2013-03-27"
74,245293733,16,1208329,1,t,"2013-04-23"
76,245320809,240,1198272,0,f,"2013-03-26"
98,245337441,143,1204821,1,t,"2013-04-01"
76,245347495,240,1199256,0,f,"2013-03-16"
76,245354159,240,1199258,0,f,"2013-03-17"
65,245355577,4,1208251,0,f,"2013-04-30"
74,245355600,21,1208329,0,f,"2013-04-23"
86,245365571,85,1208251,0,f,"2013-04-24"
74,245376415,100,1199258,0,f,"2013-03-24"
65,245379021,2,1197502,0,f,"2013-03-25"
87,245382830,40,1208251,0,f,"2013-04-26"
74,245383655,100,1198272,0,f,"2013-03-25"
76,245387863,240,1197502,0,f,"2013-03-25"
86,245410149,85,1208329,0,f,"2013-04-22"
76,245423761,240,1197502,0,f,"2013-03-25"
76,245424873,240,1197502,0,f,"2013-03-25"
76,245430327,240,1198275,1,t,"2013-03-25"
76,245449488,240,1199256,0,f,"2013-03-17"
76,245469777,240,1208329,0,f,"2013-04-22"
76,245474130,240,1198275,0,f,"2013-03-26"
86,245497911,85,1197502,2,t,"2013-03-26"
76,245505307,240,1199256,0,f,"2013-03-14"
80,245511712,89,1200578,0,f,"2013-04-01"
84,245531135,101,1204576,1,t,"2013-04-07"
76,245536684,240,1208252,0,f,"2013-04-29"
99,245544856,151,1200988,0,f,"2013-03-15"
80,245559241,26,1208251,0,f,"2013-04-27"
88,245566167,211,1200581,0,f,"2013-04-02"
76,245569126,240,1200579,0,f,"2013-03-30"
99,245572768,431,1204576,0,f,"2013-04-23"
85,245575569,64,1194044,1,t,"2013-03-23"
85,245604909,64,1194044,0,f,"2013-03-29"
84,245604944,101,1204822,1,t,"2013-04-17"
92,245606641,58,1208251,0,f,"2013-04-26"
91,245620692,96,1208251,1,t,"2013-04-24"
101,245622229,77,1208251,1,t,"2013-04-28"
85,245622478,64,1194044,3,t,"2013-03-03"
80,245632794,26,1197502,0,f,"2013-03-29"
85,245634618,165,1208329,0,f,"2013-04-24"
72,245641060,98,1197502,1,t,"2013-04-19"
84,245646970,101,1208252,0,f,"2013-04-28"
109,245656951,140,1200581,0,f,"2013-04-03"
109,245659274,140,1197502,0,f,"2013-03-25"
65,245660785,2,1197502,1,t,"2013-03-30"
92,245665908,58,1197502,0,f,"2013-03-29"
73,245674490,24,1203052,0,f,"2013-04-02"
103,245677291,191,1197502,0,f,"2013-03-29"
79,245677423,83,1197502,1,t,"2013-03-26"
98,245689220,70,1208252,1,t,"2013-04-24"
76,245728375,240,1198271,0,f,"2013-03-25"
76,245734417,240,1197502,0,f,"2013-03-26"
76,245742375,240,1198273,0,f,"2013-03-25"
86,245748365,85,1199258,0,f,"2013-03-19"
76,245749249,240,1198274,1,t,"2013-03-25"
65,245752610,8,1197502,0,f,"2013-03-29"
78,245757716,166,1203052,0,f,"2013-04-01"
76,245765304,240,1198272,0,f,"2013-03-27"
74,245778274,21,1208501,1,t,"2013-04-27"
80,245782282,26,1208251,0,f,"2013-04-24"
76,245786719,240,1199256,0,f,"2013-03-13"
86,245791497,85,1199258,0,f,"2013-03-14"
74,245828702,21,1198273,0,f,"2013-03-26"
74,245831145,21,1200988,0,f,"2013-03-16"
74,245841512,21,1208251,0,f,"2013-04-25"
99,245842810,431,1208329,0,f,"2013-04-24"
84,245846975,101,1200578,0,f,"2013-04-06"
91,245854172,96,1208329,3,t,"2013-04-28"
76,245854193,240,1198274,0,f,"2013-03-27"
103,245855855,95,1197502,0,f,"2013-03-26"
86,245881893,69,1194044,0,f,"2013-03-04"
101,245892067,77,1204576,0,f,"2013-04-06"
91,245900331,96,1208329,16,t,"2013-04-27"
101,245910350,360,1197502,0,f,"2013-04-19"
103,245918224,95,1197502,0,f,"2013-03-25"
98,245961151,143,1208252,1,t,"2013-04-24"
76,245974878,240,1199256,0,f,"2013-03-13"
75,245998042,18,1204822,6,t,"2013-04-02"
76,245998678,240,1208503,0,f,"2013-04-29"
109,246023027,140,1200581,0,f,"2013-04-02"
84,246024320,101,1197502,1,t,"2013-03-25"
85,246029496,64,1194044,1,t,"2013-03-16"
79,246059401,46,1200988,0,f,"2013-03-27"
80,246060731,89,1208251,0,f,"2013-04-25"
79,246068284,46,1197502,0,f,"2013-03-28"
78,246079954,166,1203052,0,f,"2013-04-01"
79,246122885,83,1204822,0,f,"2013-04-01"
75,246126434,278,1199258,0,f,"2013-03-20"
91,246142344,96,1199256,0,f,"2013-03-13"
107,246146454,133,1197502,0,f,"2013-03-28"
76,246152588,240,1199258,0,f,"2013-03-13"
91,246166844,96,1198272,0,f,"2013-03-27"
85,246183258,165,1204576,0,f,"2013-04-05"
91,246184399,96,1198274,1,t,"2013-03-26"
72,246194467,98,1197502,0,f,"2013-04-21"
85,246199035,64,1194044,1,t,"2013-03-05"
76,246201384,240,1208503,0,f,"2013-04-25"
76,246208485,240,1198275,0,f,"2013-03-25"
98,246210869,70,1194044,0,f,"2013-03-15"
72,246213489,98,1197502,0,f,"2013-03-25"
73,246224731,15,1197502,0,f,"2013-03-25"
85,246243674,64,1194044,0,f,"2013-03-12"
76,246259485,240,1204576,0,f,"2013-04-06"
82,246264477,126,1197502,0,f,"2013-03-29"
85,246265282,64,1194044,0,f,"2013-03-13"
74,246281027,21,1208251,0,f,"2013-04-29"
74,246292024,21,1197502,0,f,"2013-03-26"
78,246301802,88,1197502,0,f,"2013-03-26"
74,246305154,21,1198275,0,f,"2013-03-25"
76,246308528,240,1208501,1,t,"2013-04-26"
87,246315633,40,1197502,0,f,"2013-04-16"
76,246323739,240,1199256,0,f,"2013-03-13"
76,246326604,240,1199258,0,f,"2013-03-13"
84,246336032,101,1197502,0,f,"2013-03-27"
80,246340223,89,1197502,0,f,"2013-04-18"
90,246342690,65,1197502,0,f,"2013-03-26"
76,246350704,240,1198271,0,f,"2013-03-26"
74,246353109,21,1208329,0,f,"2013-04-25"
84,246355862,101,1208252,1,t,"2013-04-30"
85,246372380,64,1194044,1,t,"2013-03-29"
74,246373930,21,1199256,0,f,"2013-03-16"
85,246374130,64,1194044,0,f,"2013-04-10"
74,246401150,16,1197502,0,f,"2013-04-01"
74,246407852,21,1197502,0,f,"2013-04-01"
66,246411385,104,1204822,0,f,"2013-04-06"
78,246423796,166,1208251,0,f,"2013-04-29"
76,246442939,240,1197502,0,f,"2013-03-25"
74,246453573,21,1208329,0,f,"2013-04-22"
84,246470004,101,1197502,0,f,"2013-04-01"
65,246471808,2,1197502,1,t,"2013-03-30"
84,246472489,101,1197502,0,f,"2013-03-25"
99,246494604,151,1197502,1,t,"2013-04-18"
85,246499906,64,1194044,0,f,"2013-03-02"
87,246504384,40,1197502,1,t,"2013-03-26"
84,246509373,101,1208251,0,f,"2013-04-29"
76,246515262,240,1199256,0,f,"2013-03-27"
74,246528633,21,1199258,0,f,"2013-03-15"
76,246529766,240,1198272,0,f,"2013-03-26"
68,246533698,68,1197502,1,t,"2013-03-25"
85,246535969,64,1194044,0,f,"2013-03-04"
85,246541583,64,1194044,0,f,"2013-03-16"
74,246555054,21,1208329,0,f,"2013-04-26"
74,246557890,21,1208501,0,f,"2013-04-27"
76,246565327,240,1199256,0,f,"2013-03-16"
84,246575902,101,1197502,0,f,"2013-03-28"
101,246584332,77,1197502,0,f,"2013-03-25"
76,246597885,240,1208501,2,t,"2013-04-24"
84,246603326,101,1197502,0,f,"2013-03-26"
85,246605443,165,1208329,1,t,"2013-04-22"
73,246646632,15,1197502,0,f,"2013-03-27"
74,246676124,21,1197502,1,t,"2013-03-28"
76,246678785,240,1198275,1,t,"2013-03-25"
80,246681233,26,1204821,0,f,"2013-04-01"
103,246708564,95,1197502,0,f,"2013-04-19"
92,246726451,58,1208251,0,f,"2013-04-30"
76,246740279,240,1198273,0,f,"2013-03-25"
80,246748629,89,1197502,1,t,"2013-03-26"
74,246765508,21,1199256,0,f,"2013-03-15"
98,246784084,143,1200581,0,f,"2013-04-10"
85,246790609,165,1199258,0,f,"2013-03-20"
73,246806010,15,1204576,0,f,"2013-04-07"
76,246807396,240,1198275,0,f,"2013-03-25"
76,246807545,240,1199256,0,f,"2013-03-15"
76,246824655,240,1197502,0,f,"2013-04-01"
65,246829447,4,1208251,0,f,"2013-04-26"
84,246866460,101,1208251,0,f,"2013-04-28"
76,246878322,240,1198271,0,f,"2013-03-25"
76,246890197,240,1199256,0,f,"2013-03-13"
80,246907959,89,1197502,0,f,"2013-03-28"
76,246919725,240,1198272,0,f,"2013-03-25"
85,246929289,64,1194044,0,f,"2013-04-02"
87,246936516,40,1199258,0,f,"2013-03-25"
80,246941983,89,1208251,1,t,"2013-04-30"
80,246947780,241,1197502,1,t,"2013-04-05"
86,246982841,69,1197502,0,f,"2013-03-25"
79,247009605,83,1208251,0,f,"2013-04-24"
85,247019824,64,1194044,0,f,"2013-03-05"
87,247031608,40,1199258,0,f,"2013-03-13"
85,247036102,165,1199256,0,f,"2013-03-17"
85,247042033,165,1197502,1,t,"2013-03-26"
103,247070498,95,1197502,1,t,"2013-03-28"
91,247101910,96,1208501,0,f,"2013-04-28"
74,247136929,108,1204576,2,t,"2013-04-05"
91,247139351,96,1208329,1,t,"2013-04-23"
72,247144611,98,1197502,0,f,"2013-04-07"
91,247155625,96,1208501,0,f,"2013-04-25"
85,247167395,206,1197502,0,f,"2013-03-26"
91,247178052,96,1208503,1,t,"2013-04-25"
78,247182687,63,1197502,1,t,"2013-03-28"
103,247192325,191,1197502,0,f,"2013-03-25"
65,247192413,2,1197502,3,t,"2013-03-28"
71,247207831,12,1200581,0,f,"2013-04-06"
65,247250276,2,1204576,0,f,"2013-04-20"
91,247264484,96,1197502,0,f,"2013-04-20"
79,247265290,46,1208251,0,f,"2013-04-29"
78,247267231,88,1197502,0,f,"2013-03-28"
91,247267894,96,1208329,0,f,"2013-04-22"
80,247311524,89,1197502,2,t,"2013-03-27"
80,247331366,26,1197502,1,t,"2013-03-30"
109,247335548,140,1204576,0,f,"2013-04-22"
80,247360163,26,1197502,0,f,"2013-03-25"
65,247384167,2,1197502,0,f,"2013-04-06"
88,247387904,211,1197502,0,f,"2013-03-28"
68,247545007,68,1199258,0,f,"2013-03-17"
99,247610852,431,1208251,0,f,"2013-04-25"
92,247671591,58,1208329,0,f,"2013-04-22"
91,247837210,96,1199258,0,f,"2013-03-25"
73,249165119,377,1203052,0,f,"2013-04-16"
73,249353901,377,1203052,0,f,"2013-04-04"
73,249425013,24,1203052,0,f,"2013-04-14"
73,249425470,377,1203052,0,f,"2013-04-01"
73,249449230,377,1203052,0,f,"2013-04-06"
73,249455752,377,1203052,0,f,"2013-04-16"
70,250125622,306,1197502,0,f,"2013-04-17"
73,250308494,377,1203052,0,f,"2013-04-10"
73,250322364,377,1203052,0,f,"2013-04-13"
73,250327614,377,1203052,0,f,"2013-04-06"
73,250683194,377,1203052,0,f,"2013-04-07"
75,253567380,18,1197502,0,f,"2013-03-26"
101,253573492,360,1208501,0,f,"2013-04-26"
79,253584205,46,1197502,0,f,"2013-04-08"
73,253611894,15,1208251,0,f,"2013-04-26"
101,253617394,360,1208501,1,t,"2013-04-25"
79,253671269,46,1198273,0,f,"2013-03-27"
80,253680047,89,1208329,0,f,"2013-04-23"
79,253694090,46,1204576,0,f,"2013-04-08"
74,253743496,100,1197502,0,f,"2013-03-25"
91,253767589,96,1197502,0,f,"2013-03-27"
91,253794547,96,1198272,5,t,"2013-03-25"
79,253806365,46,1200581,0,f,"2013-04-13"
98,253812871,143,1197502,2,t,"2013-03-30"
84,253815647,101,1197502,0,f,"2013-03-26"
84,253829006,101,1208251,1,t,"2013-04-25"
74,253853383,21,1208329,1,t,"2013-04-26"
85,253882539,165,1199256,0,f,"2013-03-16"
85,253889514,165,1208251,0,f,"2013-04-23"
68,253897183,68,1197502,0,f,"2013-03-27"
74,253911691,21,1208251,2,t,"2013-04-27"
85,253919481,64,1194044,4,t,"2013-03-03"
74,253925435,21,1199256,0,f,"2013-03-13"
91,253934857,96,1208503,10,t,"2013-04-28"
86,253959483,85,1197502,1,t,"2013-03-25"
85,253985469,64,1194044,1,t,"2013-03-22"
74,253999380,21,1199258,0,f,"2013-03-15"
74,254035942,21,1199258,0,f,"2013-03-18"
66,254063474,104,1197502,0,f,"2013-04-05"
72,254078664,14,1197502,0,f,"2013-03-28"
74,254111376,21,1199258,0,f,"2013-03-15"
84,254111616,101,1197502,0,f,"2013-03-25"
101,254140291,360,1208503,0,f,"2013-04-29"
65,254170174,2,1197502,0,f,"2013-04-20"
65,254171695,2,1197502,1,t,"2013-03-29"
84,254178069,101,1208251,0,f,"2013-04-27"
91,254178235,96,1208251,1,t,"2013-04-26"
88,254186072,211,1208329,1,t,"2013-04-22"
78,254202037,63,1197502,0,f,"2013-03-27"
88,254222686,211,1204822,0,f,"2013-04-03"
85,254245901,64,1194044,0,f,"2013-03-01"
85,254253559,64,1194044,2,t,"2013-03-03"
76,254268918,240,1199256,0,f,"2013-03-13"
85,254269366,64,1194044,0,f,"2013-03-16"
76,254276663,240,1198271,0,f,"2013-03-25"
86,254277348,85,1208329,1,t,"2013-04-28"
78,254282036,166,1203052,1,t,"2013-04-05"
76,254299596,240,1198275,0,f,"2013-03-26"
99,254301714,431,1208329,0,f,"2013-04-23"
65,254301891,2,1197502,1,t,"2013-04-09"
65,254307017,4,1197502,0,f,"2013-04-16"
82,254313487,126,1208329,14,t,"2013-04-23"
99,254317082,151,1208329,2,t,"2013-04-23"
85,254324220,64,1194044,8,t,"2013-03-01"
84,254331629,101,1208251,0,f,"2013-04-26"
71,254343726,12,1197502,0,f,"2013-03-29"
85,254344513,165,1199256,0,f,"2013-03-14"
84,254357835,101,1208251,0,f,"2013-04-28"
85,254362163,64,1194044,2,t,"2013-03-12"
82,254367310,126,1204821,0,f,"2013-04-02"
88,254368635,211,1197502,1,t,"2013-03-25"
76,254374448,240,1197502,0,f,"2013-03-25"
65,254377205,8,1197502,0,f,"2013-03-29"
85,254381200,64,1194044,0,f,"2013-03-13"
85,254402609,165,1197502,0,f,"2013-03-31"
85,254405930,165,1199256,0,f,"2013-03-16"
74,254439100,21,1208329,4,t,"2013-04-28"
92,254499986,58,1197502,0,f,"2013-04-05"
74,254501245,16,1197502,0,f,"2013-04-21"
74,254505624,21,1204821,0,f,"2013-04-03"
74,254506274,21,1197502,0,f,"2013-03-29"
101,254512169,360,1208501,0,f,"2013-04-24"
71,254517790,12,1208329,1,t,"2013-04-27"
84,254521852,101,1197502,0,f,"2013-03-26"
76,254530980,240,1208503,0,f,"2013-04-24"
65,254537120,2,1197502,0,f,"2013-03-31"
92,254546845,58,1208329,0,f,"2013-04-24"
65,254558381,4,1204576,0,f,"2013-04-05"
85,254560504,64,1194044,4,t,"2013-03-02"
72,254566246,98,1200578,0,f,"2013-04-03"
78,254592832,166,1203052,2,t,"2013-04-05"
74,254600057,16,1208329,0,f,"2013-04-25"
91,254607724,96,1208251,0,f,"2013-04-25"
74,254608533,21,1198275,0,f,"2013-03-26"
74,254609781,21,1197502,2,t,"2013-03-30"
101,254618870,77,1197502,0,f,"2013-03-26"
81,254641826,31,1199256,0,f,"2013-03-26"
74,254645810,21,1199258,0,f,"2013-03-21"
69,254652016,10,1198275,0,f,"2013-03-27"
91,254663744,96,1197502,0,f,"2013-03-25"
65,254680170,2,1200578,0,f,"2013-04-05"
66,254716306,104,1199256,0,f,"2013-03-15"
74,254727307,21,1199256,0,f,"2013-03-14"
79,254730538,83,1208329,0,f,"2013-04-27"
69,254734088,10,1197502,0,f,"2013-04-24"
78,254772133,166,1200578,0,f,"2013-03-30"
78,254772826,88,1197502,0,f,"2013-03-28"
91,254780868,96,1204576,1,t,"2013-04-07"
91,254788429,96,1208501,0,f,"2013-04-27"
65,254813793,2,1208329,0,f,"2013-04-22"
65,254816374,2,1197502,0,f,"2013-03-26"
74,254819887,21,1197502,0,f,"2013-03-28"
85,254831029,64,1194044,0,f,"2013-03-02"
65,254833117,2,1197502,0,f,"2013-03-30"
74,254842264,21,1199258,1,t,"2013-03-18"
75,254845089,23,1197502,0,f,"2013-03-27"
85,254877507,165,1200579,0,f,"2013-04-08"
76,254885389,240,1198274,0,f,"2013-03-25"
78,254888514,88,1197502,0,f,"2013-03-30"
72,254899793,98,1197502,0,f,"2013-03-25"
78,254910700,88,1204576,0,f,"2013-04-07"
65,254927988,2,1197502,0,f,"2013-03-28"
98,254939486,70,1194044,3,t,"2013-03-12"
85,254946894,206,1197502,1,t,"2013-04-02"
71,254953064,12,1200578,0,f,"2013-04-02"
91,254960461,96,1208329,0,f,"2013-04-23"
82,254971168,62,1197502,0,f,"2013-04-06"
65,254972875,2,1204821,0,f,"2013-04-02"
85,255004343,64,1194044,2,t,"2013-03-30"
